schema_version,session_id,mode,frame_index,wall_time_ns,x,y,z,yaw_deg,pitch_deg,quat_x,quat_y,quat_z,quat_w,right_x,right_y,right_z,up_x,up_y,up_z,back_x,back_y,back_z,fov_deg,width,height,dimension,source
1,20260914-194915-flashback_export,flashback_export,10,31737064739400,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,11,31737088917500,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,12,31737115306600,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,13,31737138618600,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,14,31737160576400,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,15,31737184009800,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,16,31737205148300,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,17,31737227245700,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,18,31737252517600,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,19,31737273191600,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,20,31737292705000,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,21,31737316702800,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,22,31737336682700,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,23,31737356164500,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,24,31737377129300,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,25,31737398237000,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,26,31737417390100,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,27,31737436897800,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,28,31737457340700,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,29,31737476056300,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,30,31737499957300,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,31,31737520739500,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,32,31737543170400,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,33,31737564217800,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,34,31737585037100,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,35,31737606666000,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,36,31737629197900,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,37,31737648393600,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,38,31737667677400,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,39,31737686629500,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,40,31737690133900,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,41,31737709263000,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,42,31737745248600,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,43,31737750066700,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,44,31737784200500,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,45,31737804818200,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,46,31737822328200,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,47,31737826292300,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,48,31737862268700,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,49,31737866307700,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,50,31737900797200,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,51,31737921118200,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,52,31737939417100,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,53,31737957513900,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,54,31737981223500,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,55,31737999557700,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,56,31738018331800,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,57,31738038421600,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,58,31738057496400,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,59,31738062132900,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,60,31738098713400,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,61,31738117737100,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,62,31738136339000,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,63,31738156464100,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,64,31738176015300,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,65,31738197838400,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,66,31738217727100,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,67,31738236884900,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,68,31738243669400,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,69,31738278740100,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,70,31738298844700,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,71,31738316556300,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,72,31738336293200,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,73,31738353818100,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,74,31738357190100,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,75,31738391702600,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,76,31738410052200,71.567166183,-58.380000114,30.120913137,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,77,31738416338800,71.576278006,-58.380000114,30.120842375,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
1,20260914-194915-flashback_export,flashback_export,78,31738450215000,71.558054361,-58.380000114,30.120983899,179.5510406,-16.9500027,0.147376746,0.003875140,-0.000577415,0.989072621,0.999969304,0.000000000,-0.007835785,0.002284422,0.956559539,0.291528165,0.007495395,-0.291537106,0.956530154,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
