window_frame_index,source_frame_index,schema_version,session_id,mode,frame_index,wall_time_ns,x,y,z,yaw_deg,pitch_deg,quat_x,quat_y,quat_z,quat_w,right_x,right_y,right_z,up_x,up_y,up_z,back_x,back_y,back_z,fov_deg,width,height,dimension,source
16,376,1,20260914-203609-flashback_export,flashback_export,376,34560163374100,-557.781590362,88.269999981,244.294791627,-177.8953857,-9.7500324,-0.084968127,0.018298781,-0.001560721,-0.996214390,0.999325514,-0.000000000,0.036724243,-0.006219253,0.985556006,0.169235840,-0.036193799,-0.169350073,0.984891236,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
17,377,1,20260914-203609-flashback_export,flashback_export,377,34560184968400,-557.803161644,88.269999981,244.293997110,-177.8953857,-9.7500324,-0.084968127,0.018298781,-0.001560721,-0.996214390,0.999325514,-0.000000000,0.036724243,-0.006219253,0.985556006,0.169235840,-0.036193799,-0.169350073,0.984891236,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
18,378,1,20260914-203609-flashback_export,flashback_export,378,34560205993700,-557.824732922,88.269999981,244.293202592,-177.8953857,-9.7500324,-0.084968127,0.018298781,-0.001560721,-0.996214390,0.999325514,-0.000000000,0.036724243,-0.006219253,0.985556006,0.169235840,-0.036193799,-0.169350073,0.984891236,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
19,379,1,20260914-203609-flashback_export,flashback_export,379,34560225942800,-557.846304203,88.269999981,244.292408075,-177.8953857,-9.7500324,-0.084968127,0.018298781,-0.001560721,-0.996214390,0.999325514,-0.000000000,0.036724243,-0.006219253,0.985556006,0.169235840,-0.036193799,-0.169350073,0.984891236,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
20,380,1,20260914-203609-flashback_export,flashback_export,380,34560245314100,-557.867875483,88.269999981,244.291613558,-177.8953857,-9.7500324,-0.084968127,0.018298781,-0.001560721,-0.996214390,0.999325514,-0.000000000,0.036724243,-0.006219253,0.985556006,0.169235840,-0.036193799,-0.169350073,0.984891236,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
21,381,1,20260914-203609-flashback_export,flashback_export,381,34560268584100,-557.889446765,88.269999981,244.290819040,-177.8953857,-9.7500324,-0.084968127,0.018298781,-0.001560721,-0.996214390,0.999325514,-0.000000000,0.036724243,-0.006219253,0.985556006,0.169235840,-0.036193799,-0.169350073,0.984891236,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
22,382,1,20260914-203609-flashback_export,flashback_export,382,34560288790400,-557.911018046,88.269999981,244.290024523,-177.8953857,-9.7500324,-0.084968127,0.018298781,-0.001560721,-0.996214390,0.999325514,-0.000000000,0.036724243,-0.006219253,0.985556006,0.169235840,-0.036193799,-0.169350073,0.984891236,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
23,383,1,20260914-203609-flashback_export,flashback_export,383,34560309024300,-557.932589328,88.269999981,244.289230005,-177.8953857,-9.7500324,-0.084968127,0.018298781,-0.001560721,-0.996214390,0.999325514,-0.000000000,0.036724243,-0.006219253,0.985556006,0.169235840,-0.036193799,-0.169350073,0.984891236,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
24,384,1,20260914-203609-flashback_export,flashback_export,384,34560329712900,-557.954160608,88.269999981,244.288435488,-177.8953857,-9.7500324,-0.084968127,0.018298781,-0.001560721,-0.996214390,0.999325514,-0.000000000,0.036724243,-0.006219253,0.985556006,0.169235840,-0.036193799,-0.169350073,0.984891236,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
25,385,1,20260914-203609-flashback_export,flashback_export,385,34560350262500,-557.975731891,88.269999981,244.287640971,-177.8953857,-9.7500324,-0.084968127,0.018298781,-0.001560721,-0.996214390,0.999325514,-0.000000000,0.036724243,-0.006219253,0.985556006,0.169235840,-0.036193799,-0.169350073,0.984891236,70.0000000,1280,720,minecraft:overworld,flashback_export_aligned
